from,to,sign,timestamp
1271,2048,1,1138851480
969,2048,1,1138857480
10,2048,1,1138865400
106,2048,1,1138872420
2158,2048,1,1138873440
1302,2048,1,1138896780
639,2048,1,1138899780
2218,2048,1,1138907640
2159,2048,1,1138939320
1080,2048,1,1138948500
1370,2048,1,1138959120
2247,2048,1,1138970220
1613,2048,1,1138986180
2335,2048,1,1139007420
2347,2048,1,1139011560
600,2048,1,1139066160
1549,2048,1,1139085960
1960,2048,1,1139097000
2217,2048,1,1139097540
2183,2048,1,1139097720
20,2048,1,1139122140
1771,2048,1,1139172720
2172,2048,1,1139315160
2208,2048,1,1139315280
1692,2348,1,1138823340
2158,2348,1,1138829400
2120,2348,1,1138831980
1315,2348,1,1138834020
1703,2348,1,1138834500
927,2348,1,1138834620
1597,2348,1,1138835640
1978,2348,1,1138835880
1351,2348,1,1138836360
1180,2348,1,1138839240
1926,2348,1,1138840080
2155,2348,1,1138841040
980,2348,1,1138842240
1830,2348,1,1138844340
1100,2348,1,1138849260
2159,2348,1,1138849920
1515,2348,1,1138851360
256,2348,1,1138853820
2127,2348,1,1138854420
1821,2348,1,1138855680
10,2348,1,1138865640
1244,2348,1,1138872480
1819,2348,1,1138873800
2048,2348,1,1138874280
2153,2348,1,1138879680
2151,2348,1,1138885740
1959,2348,1,1138888680
639,2348,1,1138899720
2162,2348,1,1138914120
1960,2348,1,1138923300
1364,2348,1,1138931040
1513,2348,1,1138932180
1459,2348,1,1138934100
1159,2348,1,1138961040
1514,2348,1,1138972980
1613,2348,1,1138986300
842,2348,1,1138991640
2163,2348,1,1138992780
1549,2348,1,1138995720
1275,2348,1,1139008560
1271,2348,1,1139013720
1974,2348,1,1139014260
228,2348,1,1139028240
2152,2348,1,1139028360
1149,2348,1,1139034000
2123,2348,1,1139037840
1849,2348,1,1139069880
1678,2348,1,1139075760
2064,2348,1,1139082600
2166,2348,1,1139086260
2167,2348,1,1139098260
2098,2348,1,1139101320
1805,2348,1,1139108400
2349,2348,1,1139110800
926,2348,1,1139137860
1010,2348,1,1139154780
1771,2348,1,1139172660
1958,2348,1,1139181000
1932,2348,1,1139200440
2350,2348,1,1139201820
698,2348,1,1139215140
600,2348,1,1139230320
2172,2348,1,1139269020
2351,2348,1,1139273700
1901,2348,1,1139287740
2352,2348,1,1139291520
1274,2348,1,1139318760
1349,2348,1,1139327940
2196,2348,1,1139330940
953,2348,1,1139331240
1710,2348,1,1139335200
2050,2348,1,1139335680
1461,2348,1,1139354580
2200,2348,1,1139359740
201,2348,1,1139405640
2217,2348,1,1139413740
2353,2348,1,1139419560
2162,2354,1,1138913940
2162,2050,1,1138994280
1851,2050,1,1138994640
2194,2050,1,1138998240
2162,1990,1,1139000340
697,1990,1,1139208360
2194,2356,1,1138999980
1851,2356,1,1138999980
643,2356,1,1139000040
2347,2356,1,1139000280
2162,2356,1,1139000460
2159,2356,1,1139002260
1398,2356,1,1139003160
259,2356,1,1139004660
78,2356,1,1139008440
532,2356,1,1139010000
842,2356,1,1139014380
1450,2356,1,1139014920
24,2356,1,1139016720
950,2356,1,1139028000
2333,2356,1,1139036700
882,2356,1,1139051100
1905,2356,1,1139054400
2158,2356,1,1139063400
1849,2356,1,1139069460
2064,2356,1,1139082240
309,2356,1,1139083620
995,2356,1,1139090640
763,2356,1,1139120820
707,2356,1,1139150940
1771,2356,1,1139172540
2127,2356,1,1139172840
795,2356,1,1139227260
697,2357,1,1139298420
2328,2357,1,1139298600
2158,2357,1,1139299500
415,2357,1,1139302140
2194,2357,1,1139304360
969,2357,1,1139308200
1159,2357,1,1139311260
2172,2357,1,1139313480
253,2357,1,1139316420
954,2357,1,1139326980
2181,2357,1,1139328000
1313,2357,1,1139331240
842,2357,1,1139337180
1010,2357,1,1139338020
1926,2357,1,1139342700
707,2357,1,1139348640
105,2357,1,1139350740
2209,2357,1,1139353260
1808,2357,1,1139356920
1180,2357,1,1139358120
2358,2357,1,1139368500
1459,2357,1,1139369280
2359,2357,1,1139380020
2197,2357,1,1139386140
1100,2357,1,1139386620
201,2357,1,1139401020
1881,2357,1,1139407560
927,2357,1,1139425440
2097,2357,1,1139433780
1209,2357,1,1139436240
2127,2357,1,1139437260
2162,2357,1,1139448660
1364,2357,1,1139455620
2200,2357,1,1139456460
865,2357,1,1139457240
448,2357,1,1139461920
459,2357,1,1139466540
2123,2357,1,1139480880
639,2357,1,1139491560
1924,2357,1,1139512800
2144,2357,1,1139513340
1619,2357,1,1139526660
840,2357,1,1139536440
1457,2357,1,1139558400
1819,2357,1,1139567640
2310,2357,1,1139581920
1640,2357,1,1139588640
2098,2357,1,1139604300
1703,2357,1,1139620140
2166,2357,1,1139761320
2147,2357,1,1139785200
1525,2357,1,1139789580
1978,2357,1,1139864580
1020,2357,1,1139886840
790,51,1,1139023740
950,51,1,1139027640
2162,51,1,1139027880
1216,51,1,1139028120
1515,51,1,1139028840
1398,51,1,1139029680
842,51,1,1139035440
2172,51,1,1139035680
1990,51,1,1139039940
2194,51,1,1139046240
1905,51,1,1139054340
1926,51,1,1139061480
954,51,1,1139067960
96,51,1,1139073300
1704,51,1,1139078700
826,51,1,1139080800
2064,51,1,1139081940
2097,51,1,1139083980
927,51,1,1139086800
1960,51,1,1139096760
1819,51,1,1139101680
2236,51,1,1139117400
1010,51,1,1139154120
1771,51,1,1139172480
1557,51,1,1139199060
697,51,1,1139208480
795,51,1,1139227080
1159,51,1,1139228280
1020,51,1,1139240400
1446,51,1,1139281140
2181,51,1,1139328120
259,51,1,1139369760
2002,51,1,1139382240
1100,51,1,1139385420
201,51,1,1139403840
2200,51,1,1139456820
106,51,1,1139502420
2174,51,1,1139508780
2319,51,1,1139526420
840,51,1,1139536620
798,51,1,1139566560
926,51,1,1139569800
643,51,1,1139607660
1703,51,1,1139619960
2162,1669,1,1139028060
1216,1669,1,1139028360
1830,1669,1,1139031300
1851,2360,1,1139032200
2172,2360,1,1139035620
2050,2360,1,1139038620
1453,2360,1,1139040180
1535,2360,1,1139045160
2194,2360,1,1139046000
1905,2360,1,1139054340
2158,2360,1,1139062620
2162,2360,1,1139062680
1597,2360,1,1139067960
96,2360,1,1139073120
2064,2360,1,1139081820
2097,2360,1,1139083980
2166,2360,1,1139085480
2159,2360,1,1139092860
1319,2360,1,1139097300
842,2360,1,1139098920
2168,2360,1,1139103240
1513,2360,1,1139108340
1315,2360,1,1139118240
969,2360,1,1139123940
76,2360,1,1139127960
770,2360,1,1139132880
585,2360,1,1139136840
2098,2360,1,1139136900
1010,2360,1,1139153940
1926,2360,1,1139157600
1771,2360,1,1139172480
1990,2360,1,1139195640
2200,2360,1,1139204280
257,2360,1,1139207220
697,2360,1,1139208600
1819,2360,1,1139225220
1159,2360,1,1139228460
639,2360,1,1139236500
1978,2360,1,1139260740
1115,2360,1,1139268420
1169,2360,1,1139288760
1717,2360,1,1139293980
1243,2360,1,1139321040
2181,2360,1,1139328120
105,2360,1,1139351580
1100,2360,1,1139385720
201,2360,1,1139403720
1610,2360,1,1139444880
2328,2360,1,1139489820
2310,2360,1,1139580720
1703,2360,1,1139619900
342,2363,1,1139055120
2236,2364,1,1139117280
1515,2364,1,1139117700
1315,2364,1,1139118060
20,2364,1,1139122080
1973,2364,1,1139123460
1453,2364,1,1139128380
1861,2364,1,1139131260
2172,2364,1,1139133240
2098,2364,1,1139137020
2314,2364,1,1139141700
2158,2364,1,1139146260
2162,2364,1,1139151000
1010,2364,1,1139153700
1926,2364,1,1139157540
1771,2364,1,1139172420
2240,2364,1,1139173500
1921,2364,1,1139177940
927,2364,1,1139179380
2365,2364,1,1139196000
1557,2364,1,1139199000
2200,2364,1,1139204340
96,2364,1,1139207400
1159,2364,1,1139228520
2097,2364,1,1139234400
639,2364,1,1139236440
1978,2364,1,1139260860
953,2364,1,1139261040
1169,2364,1,1139288580
338,2364,1,1139305800
954,2364,1,1139326380
2181,2364,1,1139328120
1292,2364,1,1139328240
707,2364,1,1139349240
1407,2364,1,1139380080
1100,2364,1,1139385900
2208,2364,1,1139401380
201,2364,1,1139402760
2217,2364,1,1139413920
2366,2364,1,1139428440
1364,2364,1,1139456220
585,2364,1,1139490780
840,2364,1,1139536620
1457,2364,1,1139561580
2310,2364,1,1139580900
1703,2364,1,1139619840
1532,2364,1,1139662680
1819,2364,1,1139707800
1912,1794,1,1139134380
2194,1794,1,1139136480
926,1794,1,1139137560
2314,1794,1,1139145660
1851,1794,1,1139146320
2162,1794,1,1139151120
842,1794,1,1139152980
1010,1794,1,1139153520
980,1794,1,1139155800
1926,1794,1,1139157720
2109,1794,1,1139160300
1597,1794,1,1139169060
2127,1794,1,1139170500
261,1794,1,1139171100
1771,1794,1,1139172420
1514,1794,1,1139176200
1411,1794,1,1139179080
1438,1794,1,1139179260
1615,1794,1,1139186400
2159,1794,1,1139191320
1087,1794,1,1139193240
1557,1794,1,1139198880
2172,1794,1,1139206260
96,1794,1,1139207100
257,1794,1,1139207280
2319,1794,1,1139210160
698,1794,1,1139214660
556,1794,1,1139224980
1819,1794,1,1139225160
1582,1794,1,1139227080
1159,1794,1,1139228580
927,1794,1,1139231220
2097,1794,1,1139234400
639,1794,1,1139236440
2347,1794,1,1139238060
953,1794,1,1139248860
2098,1794,1,1139269860
1149,1794,1,1139289960
2151,1794,1,1139312580
1253,1794,1,1139319360
2181,1794,1,1139327940
790,1794,1,1139335800
1315,1794,1,1139345400
1613,1794,1,1139350140
105,1794,1,1139351100
2161,1794,1,1139369400
1100,1794,1,1139386080
201,1794,1,1139402400
2217,1794,1,1139413920
1610,1794,1,1139444880
2123,1794,1,1139480940
585,1794,1,1139490720
840,1794,1,1139536560
1457,1794,1,1139561100
2310,1794,1,1139581200
1895,1794,1,1139586480
1703,1794,1,1139619840
2147,1794,1,1139698800
2367,1794,1,1139745000
388,2368,1,1139160120
2369,2368,1,1139270220
2368,2370,1,1139161560
795,2370,1,1139244360
1902,2370,1,1139248560
2338,2370,1,1139249160
2158,2370,1,1139252100
1926,2370,1,1139255220
600,2370,1,1139256300
1851,2370,1,1139259240
1978,2370,1,1139261160
2098,2370,1,1139269980
2369,2370,1,1139270340
2371,2370,1,1139271480
2146,2370,1,1139437620
112,2328,1,1139236440
1159,2328,1,1139243400
1313,2328,1,1139243760
1401,2328,1,1139244360
2097,2328,1,1139252640
2158,2328,1,1139252760
2152,2328,1,1139255040
589,2328,1,1139258160
1978,2328,1,1139261520
388,2328,1,1139268120
2098,2328,1,1139269920
1819,2328,1,1139295960
2172,2328,1,1139316960
954,2328,1,1139327220
2181,2328,1,1139328000
1010,2328,1,1139338440
105,2328,1,1139351040
1100,2328,1,1139386260
201,2328,1,1139401620
2162,2328,1,1139448540
842,2328,1,1139468340
2310,2328,1,1139581440
1640,2328,1,1139588760
1703,2328,1,1139619720
969,2328,1,1139751180
2147,2328,1,1139790960
926,2328,1,1139842500
488,338,1,1139241840
1292,338,1,1139242080
2240,338,1,1139296200
1438,338,1,1139297640
339,338,1,1139301480
676,338,1,1139304060
1253,338,1,1139470560
2172,338,1,1139473260
2158,338,1,1139475540
697,338,1,1139478840
266,338,1,1139483940
289,338,1,1139484960
1819,338,1,1139488260
795,338,1,1139489820
639,338,1,1139491560
980,338,1,1139504280
2347,338,1,1139510700
2219,338,1,1139517900
842,338,1,1139522280
1619,338,1,1139526420
1926,338,1,1139527140
1244,338,1,1139532000
105,338,1,1139536260
840,338,1,1139536380
2127,338,1,1139541960
1100,338,1,1139549400
1457,338,1,1139557620
367,338,1,1139562660
2310,338,1,1139582160
1640,338,1,1139588580
2098,338,1,1139604480
1703,338,1,1139620200
2200,338,1,1139620860
373,338,1,1139632080
1216,338,1,1139688120
2162,338,1,1139690100
846,338,1,1139716140
969,338,1,1139750820
899,338,1,1139756700
2166,338,1,1139760960
2372,338,1,1139806080
1149,338,1,1139809620
1978,338,1,1139864820
1020,338,1,1139887020
2352,338,1,1139897880
1010,338,1,1139947320
2147,338,1,1140015300
1514,338,1,1140031920
1364,338,1,1140036780
1180,338,1,1140055200
2205,338,1,1140077880
1159,2373,1,1139311380
2172,2373,1,1139317260
2181,2373,1,1139328000
953,636,1,1139259840
2194,636,1,1139345040
2181,636,1,1139345460
980,636,1,1139347440
2325,636,1,1139348100
707,636,1,1139348520
2235,636,1,1139349780
105,636,1,1139350440
2020,636,1,1139350620
600,636,1,1139351280
256,636,1,1139356020
1808,636,1,1139356860
842,636,1,1139360820
2375,636,1,1139367420
1926,636,1,1139368800
1082,636,1,1139368860
2159,636,1,1139371320
2295,636,1,1139375100
2172,636,1,1139376600
697,636,1,1139377620
2197,636,1,1139385960
20,636,1,1139386080
1100,636,1,1139386800
251,636,1,1139392140
2183,636,1,1139392320
1159,636,1,1139396940
201,636,1,1139400960
2208,636,1,1139401200
1514,636,1,1139401980
544,636,1,1139408580
2217,636,1,1139413800
1927,636,1,1139429100
2376,636,1,1139430240
2097,636,1,1139433840
1209,636,1,1139436180
2127,636,1,1139437020
1315,636,1,1139437620
2155,636,1,1139441580
1610,636,1,1139444820
2162,636,1,1139448780
1364,636,1,1139454900
2200,636,1,1139456400
1271,636,1,1139459400
2352,636,1,1139459460
660,636,1,1139463960
289,636,1,1139483220
795,636,1,1139489880
585,636,1,1139490600
639,636,1,1139491560
2123,636,1,1139505180
2107,636,1,1139531640
1244,636,1,1139532060
840,636,1,1139536380
703,636,1,1139557260
1457,636,1,1139557860
367,636,1,1139562840
1819,636,1,1139567580
242,636,1,1139568900
1055,636,1,1139578140
2310,636,1,1139582040
1640,636,1,1139588640
2358,636,1,1139589240
1031,636,1,1139592480
1806,636,1,1139597280
2098,636,1,1139604360
477,636,1,1139614500
1703,636,1,1139620200
1810,636,1,1139630820
2212,636,1,1139650500
1549,636,1,1139678160
1216,636,1,1139688660
78,636,1,1139705040
846,636,1,1139716200
969,636,1,1139750940
1678,636,1,1139753280
1760,636,1,1139758560
2166,636,1,1139761140
261,636,1,1139763420
2147,636,1,1139785200
899,636,1,1139790780
2377,636,1,1139791200
1560,636,1,1139791740
2372,636,1,1139805900
257,636,1,1139820660
1978,636,1,1139864760
1020,636,1,1139886900
804,636,1,1139886960
1010,636,1,1139946960
1446,2378,1,1139281080
1851,2378,1,1139281200
1340,2378,1,1139282340
717,2378,1,1139282640
2127,2378,1,1139283120
795,2378,1,1139283720
2200,2378,1,1139287200
228,2378,1,1139288100
1169,2378,1,1139288400
19,2378,1,1139290020
1597,2378,1,1139291700
1819,2378,1,1139295840
2158,2378,1,1139299680
639,2378,1,1139304780
969,2378,1,1139308260
1159,2378,1,1139311320
2151,2378,1,1139311980
2172,2378,1,1139313660
253,2378,1,1139317020
980,2378,1,1139324940
2159,2378,1,1139325240
954,2378,1,1139327040
2181,2378,1,1139328000
1710,2378,1,1139335200
842,2378,1,1139337180
1010,2378,1,1139338260
927,2378,1,1139338860
1926,2378,1,1139342820
1315,2378,1,1139345280
707,2378,1,1139348760
2020,2378,1,1139350800
105,2378,1,1139350920
865,2378,1,1139353080
1808,2378,1,1139356980
1100,2378,1,1139386440
2264,2378,1,1139396880
1253,2378,1,1139401020
201,2378,1,1139401080
2208,2378,1,1139401260
1514,2378,1,1139401920
1698,2378,1,1139417040
2097,2378,1,1139433780
2162,2378,1,1139448600
1364,2378,1,1139455920
289,2378,1,1139483460
840,2378,1,1139536500
1457,2378,1,1139558760
1064,2378,1,1139570820
2310,2378,1,1139581740
1640,2378,1,1139588700
2098,2378,1,1139604240
643,2378,1,1139607660
1566,2378,1,1139615880
1703,2378,1,1139619780
2147,2378,1,1139632020
2166,2378,1,1139761920
2123,2378,1,1139776260
899,2378,1,1139790900
2097,1810,1,1139508240
1271,1810,1,1139530500
1525,1810,1,1139530740
2328,1810,1,1139530800
2055,1810,1,1139530860
1851,1810,1,1139531040
2195,1810,1,1139532420
840,1810,1,1139536380
842,1810,1,1139537280
2116,1810,1,1139538360
2002,1810,1,1139539080
1302,1810,1,1139541720
1446,1810,1,1139541780
2350,1810,1,1139541900
1315,1810,1,1139541960
2127,1810,1,1139542080
1423,1810,1,1139542860
28,1810,1,1139544720
2159,1810,1,1139545260
1515,1810,1,1139546280
105,1810,1,1139546760
2129,1810,1,1139547840
2172,1810,1,1139548080
2109,1810,1,1139549400
1100,1810,1,1139549880
1353,1810,1,1139550420
1549,1810,1,1139551080
639,1810,1,1139553000
1821,1810,1,1139553000
1846,1810,1,1139553660
2380,1810,1,1139554680
1457,1810,1,1139557260
1881,1810,1,1139558880
388,1810,1,1139564460
1378,1810,1,1139565120
1819,1810,1,1139567760
2050,1810,1,1139572680
1926,1810,1,1139574600
2310,1810,1,1139582280
980,1810,1,1139588280
1640,1810,1,1139588520
1453,1810,1,1139595480
1292,1810,1,1139596440
927,1810,1,1139598480
1557,1810,1,1139600100
2158,1810,1,1139604000
2098,1810,1,1139604600
790,1810,1,1139605740
2221,1810,1,1139617740
1046,1810,1,1139619060
1703,1810,1,1139620260
2200,1810,1,1139620800
373,1810,1,1139632140
261,1810,1,1139637240
697,1810,1,1139646600
969,1810,1,1139650560
1912,1810,1,1139653500
2190,1810,1,1139666520
590,1810,1,1139685960
1216,1810,1,1139688060
2162,1810,1,1139690160
2335,1810,1,1139695680
256,1810,1,1139696040
1604,1810,1,1139699820
2235,1810,1,1139705820
846,1810,1,1139716020
638,1810,1,1139719500
899,1810,1,1139756520
1901,1810,1,1139756880
2166,1810,1,1139760840
1960,1810,1,1139772120
2123,1810,1,1139776020
589,1810,1,1139777820
2020,1810,1,1139788680
2107,1810,1,1139793300
2218,1810,1,1139803920
257,1810,1,1139820600
1978,1810,1,1139864940
1020,1810,1,1139887200
2352,1810,1,1139898000
1927,1810,1,1139904180
1159,1810,1,1139908200
2102,1810,1,1139910480
1830,1810,1,1139937420
1704,1810,1,1139946240
1010,1810,1,1139947440
834,1810,1,1139959260
2147,1810,1,1140015840
1514,1810,1,1140032040
1364,1810,1,1140036660
826,1810,1,1140037560
1180,1810,1,1140055200
2205,1810,1,1140077340
342,1810,1,1140122160
600,1810,1,1140128640
2097,2381,1,1139516520
2172,2381,1,1139558880
105,2381,1,1139559300
338,2381,1,1139563680
1292,2381,1,1139564460
1819,2381,1,1139567880
2328,2381,1,1139575380
2310,2381,1,1139582400
980,2381,1,1139588400
1640,2381,1,1139588520
842,2381,1,1139590020
2127,2381,1,1139591460
1031,2381,1,1139592540
1810,2381,1,1139594160
2158,2381,1,1139603520
2098,2381,1,1139604780
1566,2381,1,1139616240
981,2381,1,1139619120
1703,2381,1,1139620260
2200,2381,1,1139620680
969,2381,1,1139625720
28,2381,1,1139625900
1932,2381,1,1139630580
2147,2381,1,1139632140
2382,2381,1,1139632860
2383,2381,1,1139659620
1513,2381,1,1139669700
1216,2381,1,1139687940
2162,2381,1,1139690220
256,2381,1,1139696160
840,2381,1,1139709900
846,2381,1,1139715900
899,2381,1,1139756160
210,2381,1,1139768160
1549,2381,1,1139771940
1311,2381,1,1139772480
2123,2381,1,1139776080
2155,2381,1,1139778300
1457,2381,1,1139797380
2372,2381,1,1139805780
797,2381,1,1139815380
1293,2381,1,1139850240
1978,2381,1,1139865060
261,2381,1,1139878980
639,2381,1,1139883960
1020,2381,1,1139887260
1159,2381,1,1139908260
1698,2381,1,1139916600
1010,2381,1,1139947500
1771,2381,1,1139967840
2352,2381,1,1139972340
2384,2381,1,1139973660
734,2381,1,1140018600
1364,2381,1,1140033840
1180,2381,1,1140055260
1100,2381,1,1140057360
1780,2381,1,1140123480
579,2385,1,1139596620
2194,2385,1,1139598780
106,2385,1,1139601120
1337,2385,1,1139602020
388,2385,1,1139602560
842,2385,1,1139609340
969,2385,1,1139625600
1557,2385,1,1139633520
2172,2385,1,1139634840
1469,2385,1,1139660580
1846,2385,1,1139684820
2386,2385,1,1139687700
2162,2385,1,1139690340
2164,2385,1,1139758080
1020,2385,1,1139888220
1100,2385,1,1140057720
2161,2385,1,1140197040
1703,1201,1,1139614920
2387,1201,1,1139780880
1821,1201,1,1139784480
2172,1201,1,1139785620
2020,1201,1,1139789160
980,1201,1,1139791260
2097,1201,1,1139791920
927,1201,1,1139796540
1642,1201,1,1139801400
2200,1201,1,1139801580
1861,1201,1,1139804160
842,1201,1,1139807580
1819,1201,1,1139814660
797,1201,1,1139815260
257,1201,1,1139820480
2328,1201,1,1139822820
2151,1201,1,1139823600
2388,1201,1,1139865360
105,1201,1,1139876820
639,1201,1,1139883960
1315,1201,1,1139885940
1557,1201,1,1139886300
1457,1201,1,1139904900
1159,1201,1,1139908740
1292,1201,1,1139910780
544,1201,1,1139914380
1640,1201,1,1139921880
1010,1201,1,1139947800
899,1201,1,1139964720
1771,1201,1,1139967840
2352,1201,1,1139971920
2384,1201,1,1139973780
1253,1201,1,1140003960
287,1201,1,1140020220
1364,1201,1,1140031680
1180,1201,1,1140055320
1100,1201,1,1140058260
2098,1201,1,1140088380
1780,1201,1,1140122820
1926,1201,1,1140141540
1489,1201,1,1140181260
2208,1201,1,1140212220
2162,1201,1,1140224520
1901,1201,1,1140296580
1549,1201,1,1140327600
685,1201,1,1140331020
2389,1201,1,1140331860
2050,1201,1,1140349080
23,1201,1,1140354720
2194,1973,1,1139684520
1846,1973,1,1139684940
1777,1973,1,1139686320
2162,1973,1,1139690340
1216,1973,1,1139692020
1566,1973,1,1139694180
1453,1973,1,1139695440
1112,1973,1,1139696040
256,1973,1,1139696280
2264,1973,1,1139699880
2172,1973,1,1139700900
1821,1973,1,1139704020
1819,1973,1,1139707440
1525,1973,1,1139714100
638,1973,1,1139719140
2200,1973,1,1139727960
1438,1973,1,1139736480
2367,1973,1,1139745300
969,1973,1,1139750700
899,1973,1,1139756040
228,1973,1,1139756760
1926,1973,1,1139758380
927,1973,1,1139758500
697,1973,1,1139764440
1557,1973,1,1139767320
1960,1973,1,1139771760
2123,1973,1,1139775960
2159,1973,1,1139787000
2247,1973,1,1139790480
2097,1973,1,1139791920
1457,1973,1,1139797740
1642,1973,1,1139801280
2372,1973,1,1139805660
1749,1973,1,1139815740
257,1973,1,1139820540
2151,1973,1,1139823600
685,1973,1,1139849940
1978,1973,1,1139865300
834,1973,1,1139875320
105,1973,1,1139878260
639,1973,1,1139883960
1020,1973,1,1139888940
1159,1973,1,1139908620
1638,1973,1,1139924880
1010,1973,1,1139947740
1771,1973,1,1139967840
1703,1973,1,1139969280
2350,1973,1,1140014400
1175,1973,1,1140018300
1364,1973,1,1140032220
953,1973,1,1140032820
1180,1973,1,1140055320
1100,1973,1,1140057840
1912,1973,1,1140079020
1610,1973,1,1140079260
2098,1973,1,1140088380
112,1973,1,1140104460
1780,1973,1,1140123180
1489,1973,1,1140181620
2208,1973,1,1140212280
2240,1973,1,1140285900
2195,1973,1,1140286200
832,1973,1,1140286800
2172,1819,1,1139729880
1078,2390,1,1125823620
10,2390,1,1125829500
388,2390,1,1125845940
5,2390,1,1125862320
1089,2390,1,1125878400
1261,2390,1,1126360680
1283,2390,1,1126400940
2172,2391,1,1139701860
2172,1475,1,1139785500
1515,1475,1,1139790960
2097,1475,1,1139791920
1083,1475,1,1139792400
2055,1475,1,1139792460
709,1475,1,1139794320
1958,1475,1,1139795880
1926,1475,1,1139796480
2372,1475,1,1139797920
707,1475,1,1139797980
1642,1475,1,1139801580
2200,1475,1,1139801700
256,1475,1,1139802720
2392,1475,1,1139803140
1677,1475,1,1139804580
697,1475,1,1139810580
530,1475,1,1139817180
1681,1475,1,1139818200
1978,1475,1,1139865540
842,1475,1,1139867880
2393,1475,1,1139868720
1446,1475,1,1139870400
2107,1475,1,1139875260
220,1475,1,1139875680
105,1475,1,1139876700
1343,1475,1,1139878680
1459,1475,1,1139883360
639,1475,1,1139883960
1444,1475,1,1139884980
230,1475,1,1139888640
1805,1475,1,1139891460
969,1475,1,1139898960
1457,1475,1,1139906040
1476,1475,1,1139911920
2394,1475,1,1139913300
786,1475,1,1139919420
1816,1475,1,1139922900
1819,1475,1,1139924280
2158,1475,1,1139927460
2395,1475,1,1139937840
336,1475,1,1139946900
1010,1475,1,1139947860
899,1475,1,1139964360
1771,1475,1,1139967780
1703,1475,1,1139969340
2352,1475,1,1139971920
954,1475,1,1139977500
2396,1475,1,1139982420
266,1475,1,1139995680
2275,1475,1,1139997480
2397,1475,1,1140003480
703,1475,1,1140007320
685,1475,1,1140011400
2328,1475,1,1140018900
1364,1475,1,1140031320
1180,1475,1,1140055320
1100,1475,1,1140058380
2398,1475,1,1140072960
41,1475,1,1140073080
2098,1475,1,1140088440
1549,1475,1,1140112860
1315,1475,1,1140116160
342,1475,1,1140121260
1163,1475,1,1140133200
1489,1475,1,1140181140
2208,1475,1,1140212220
2162,1475,1,1140224520
367,1475,1,1140251880
2399,1475,1,1140286080
2380,1475,1,1140307980
1084,1475,1,1140343860
23,1475,1,1140354720
2147,1475,1,1140388380
2064,1475,1,1140388500
788,1475,1,1140411720
729,2387,1,1139878920
1557,2387,1,1139886180
2172,2387,1,1139900520
1771,2387,1,1139967780
289,2387,1,1140000300
697,2387,1,1140000900
2172,2236,1,1139900220
1246,1932,1,1139971500
2100,1932,1,1139990340
846,1932,1,1140013500
287,1932,1,1140019920
980,1932,1,1140021360
1025,1932,1,1140021420
2155,1932,1,1140027780
1364,1932,1,1140028380
891,1932,1,1140028740
2400,1932,1,1140030240
2195,1932,1,1140030300
1640,1932,1,1140030780
1319,1932,1,1140033660
2401,1932,1,1140036000
2236,1932,1,1140037560
1771,1932,1,1140038880
1496,1932,1,1140039720
1926,1932,1,1140039780
78,1932,1,1140040140
2097,1932,1,1140044760
1515,1932,1,1140046560
1247,1932,1,1140047400
1180,1932,1,1140055380
2402,1932,1,1140056700
969,1932,1,1140058440
1100,1932,1,1140058800
1315,1932,1,1140058860
1597,1932,1,1140060600
2200,1932,1,1140072300
106,1932,1,1140076320
1457,1932,1,1140079500
2017,1932,1,1140087960
2098,1932,1,1140088560
2172,1932,1,1140097800
639,1932,1,1140097860
2328,1932,1,1140101580
342,1932,1,1140120960
1780,1932,1,1140122400
2123,1932,1,1140128460
1860,1932,1,1140131700
2389,1932,1,1140133200
1978,1932,1,1140134220
1703,1932,1,1140135540
2352,1932,1,1140149640
865,1932,1,1140149940
2269,1932,1,1140151080
1175,1932,1,1140171000
1159,1932,1,1140172920
2208,1932,1,1140212160
2162,1932,1,1140224460
541,1932,1,1140244560
367,1932,1,1140251640
927,1932,1,1140273840
1149,1932,1,1140276000
2403,1932,1,1140324960
685,1932,1,1140330660
96,1932,1,1140336600
23,1932,1,1140354780
907,1932,1,1140359220
1479,1932,1,1140417300
1010,1932,1,1140439680
2196,1932,1,1140470460
338,1932,1,1140502320
2404,1932,1,1140552780
2147,1932,1,1140564360
1244,1932,1,1140576300
1861,1932,1,1140580680
980,154,1,1139951340
2405,154,1,1139967480
395,154,1,1140011760
643,154,1,1140013860
1640,154,1,1140018840
242,154,1,1140020340
1524,154,1,1140026220
840,154,1,1140026580
1364,154,1,1140030300
261,154,1,1140031440
1514,154,1,1140031740
1370,154,1,1140032640
1851,154,1,1140033420
358,154,1,1140036240
1446,154,1,1140041160
2097,154,1,1140044760
847,154,1,1140045660
767,154,1,1140048240
2166,154,1,1140049740
1457,154,1,1140052020
2338,154,1,1140055980
1100,154,1,1140058740
969,154,1,1140058980
2372,154,1,1140065040
266,154,1,1140074160
1469,154,1,1140077700
2408,154,1,1140094140
2172,154,1,1140097980
542,154,1,1140101460
112,154,1,1140133800
665,154,1,1140135060
1537,154,1,1140195900
944,154,1,1140196440
660,154,1,1140201600
2162,154,1,1140224460
2409,154,1,1140235080
2259,154,1,1140265800
1819,154,1,1140275700
42,154,1,1140283320
2410,154,1,1140302820
2124,154,1,1140332160
1957,154,1,1140363960
1245,154,1,1140408120
2236,154,1,1140427920
1567,154,1,1140445800
1901,154,1,1140482460
