from,to,sign
535,35436,-1
535,35467,-1
535,35498,-1
535,35502,-1
535,35515,-1
535,35559,-1
535,35590,-1
535,35622,-1
535,35676,-1
535,35688,-1
535,35694,-1
535,35703,-1
535,35736,-1
535,35822,-1
535,35850,-1
535,35866,-1
535,35881,-1
535,35882,-1
535,35907,-1
535,35964,-1
535,35985,-1
535,36035,-1
535,36062,-1
535,36087,-1
535,36112,-1
535,36156,-1
535,36164,-1
535,36200,-1
535,36266,-1
535,36268,-1
535,36271,-1
535,36335,-1
535,36369,-1
535,36383,-1
535,36385,-1
535,36409,-1
535,36469,-1
535,36498,-1
535,36528,-1
535,36592,-1
535,36616,-1
535,36632,-1
535,36664,-1
535,36692,-1
535,36703,-1
535,36728,-1
535,36772,-1
535,36861,-1
535,36890,-1
535,36898,-1
535,36909,-1
535,36936,-1
535,36941,-1
535,36977,-1
535,37002,-1
535,37004,-1
535,37007,-1
535,37064,-1
535,37076,-1
535,37137,-1
535,37172,-1
535,37186,-1
535,37195,-1
535,37207,-1
535,37229,-1
535,37235,-1
535,37236,-1
535,37266,-1
535,37273,-1
535,37279,-1
535,37359,-1
535,37360,-1
535,37361,-1
535,37366,-1
535,37368,-1
535,37370,-1
535,37378,-1
535,37399,-1
535,37409,-1
535,37484,-1
535,37516,-1
535,37538,-1
535,37542,-1
535,37543,-1
535,37546,-1
535,37585,-1
535,37628,-1
535,37630,-1
535,37631,-1
535,37679,-1
535,37680,-1
535,37691,-1
535,37706,-1
535,37711,-1
535,37716,-1
535,37721,-1
535,37746,-1
535,37760,-1
535,37761,-1
535,37768,-1
535,37774,-1
535,37775,-1
535,37792,-1
535,37811,-1
535,37812,-1
535,37814,-1
535,37815,-1
535,37818,-1
535,37825,-1
535,37837,-1
535,37866,-1
535,37937,-1
535,37954,-1
535,37964,-1
535,37966,-1
535,37970,-1
535,37989,-1
535,37990,-1
535,37992,-1
535,37999,-1
535,38003,-1
535,38010,-1
535,38027,-1
535,38030,-1
535,38060,-1
535,38069,-1
535,38074,-1
535,38092,-1
535,38094,-1
535,38101,-1
535,38121,-1
535,38127,-1
535,38132,-1
535,38136,-1
535,38163,-1
535,38171,-1
535,38175,-1
535,38185,-1
535,38212,-1
535,38242,-1
535,38247,-1
535,38250,-1
535,38263,-1
535,38304,-1
535,38333,-1
535,38342,-1
535,38350,-1
535,38369,-1
535,38373,-1
535,38398,-1
535,38403,-1
535,38411,-1
535,38420,-1
535,38423,-1
535,38439,-1
535,38445,-1
535,38471,-1
535,38475,-1
535,38481,-1
535,38486,-1
535,38487,-1
535,38488,-1
535,38495,-1
535,38501,-1
535,38509,-1
535,38515,-1
535,38516,-1
535,38518,-1
535,38530,-1
535,38532,-1
535,38541,-1
535,38547,-1
535,38560,-1
535,38561,-1
535,38564,-1
535,38566,-1
535,38581,-1
535,38592,-1
535,38604,-1
535,38614,-1
535,38620,-1
535,38621,-1
535,38622,-1
535,38630,-1
535,38649,-1
535,38675,-1
535,38679,-1
535,38694,-1
535,38727,-1
535,38752,-1
535,38755,-1
535,38764,-1
535,38766,-1
535,38773,-1
535,38786,-1
535,38787,-1
535,38803,-1
535,38814,-1
535,38820,-1
535,38821,-1
535,38822,-1
535,38827,-1
535,38828,-1
535,38849,-1
535,38850,-1
535,38861,-1
535,38864,-1
535,38880,-1
535,38888,-1
535,38895,-1
535,38919,-1
535,38924,-1
535,38927,-1
535,38931,-1
535,38940,-1
535,38943,-1
535,38955,-1
535,38960,-1
535,38964,-1
535,38982,-1
535,38983,-1
535,38984,-1
535,38993,-1
535,38996,-1
535,38997,-1
535,39021,-1
535,39047,-1
535,39048,-1
535,39075,-1
535,39105,-1
535,39114,-1
535,39124,-1
535,39133,-1
535,39158,-1
535,39164,-1
535,39234,-1
535,39287,-1
535,39293,-1
535,39294,-1
535,39297,-1
535,39298,-1
535,39306,-1
535,39308,-1
535,39311,-1
535,39330,-1
535,39361,-1
535,39366,-1
535,39447,-1
535,39485,-1
535,39521,-1
535,39528,-1
535,39536,-1
535,39586,-1
535,39601,-1
535,39618,-1
535,39627,-1
535,39631,-1
535,39636,-1
535,39720,-1
535,39735,-1
535,39756,-1
535,39757,-1
535,39758,-1
535,39770,-1
535,39782,-1
535,39792,-1
535,39804,-1
535,39805,-1
535,39818,-1
535,39828,-1
535,39852,-1
535,39875,-1
535,39895,-1
535,39896,-1
535,39912,-1
535,39919,-1
535,39927,-1
535,39944,-1
535,39950,-1
535,39969,-1
535,39981,-1
535,39982,-1
535,39983,-1
535,39984,-1
535,39994,-1
535,40037,-1
535,40038,-1
535,40040,-1
535,40041,-1
535,40053,-1
535,40055,-1
535,40063,-1
535,40068,-1
535,40071,-1
535,40085,-1
535,40129,-1
535,40133,-1
535,40139,-1
535,40148,-1
535,40171,-1
535,40181,-1
535,40198,-1
535,40203,-1
535,40235,-1
535,40237,-1
535,40272,-1
535,40300,-1
535,40332,-1
535,40333,-1
535,40340,-1
535,40360,-1
535,40429,-1
535,40442,-1
535,40460,-1
535,40479,-1
535,40508,-1
535,40509,-1
535,40511,-1
535,40542,-1
535,40593,-1
535,40611,-1
535,40626,-1
535,40651,-1
535,40652,-1
535,40655,-1
535,40658,-1
535,40688,-1
535,40702,-1
535,40707,-1
535,40728,-1
535,40738,-1
535,40769,-1
535,40777,-1
535,40780,-1
535,40797,-1
535,40897,-1
535,40901,-1
535,40917,-1
535,40932,-1
535,40938,-1
535,40945,-1
535,40946,-1
535,40947,-1
535,40996,-1
535,41008,-1
535,41016,-1
535,41029,-1
535,41030,-1
535,41031,-1
535,41033,-1
535,41038,-1
535,41044,-1
535,41050,-1
535,41052,-1
535,41053,-1
535,41056,-1
535,41070,-1
535,41099,-1
535,41102,-1
535,41111,-1
535,41116,-1
535,41124,-1
535,41128,-1
535,41129,-1
535,41143,-1
535,41156,-1
535,41172,-1
535,41197,-1
535,41203,-1
535,41254,-1
535,41260,-1
535,41271,-1
535,41313,-1
535,41357,-1
535,41367,-1
535,41368,-1
535,41369,-1
535,41370,-1
535,41371,-1
535,41372,-1
535,41373,-1
535,41374,-1
535,41375,-1
535,41431,-1
535,41464,-1
535,41856,-1
535,41983,-1
535,42333,-1
535,42359,-1
535,42368,-1
535,42446,-1
535,42451,-1
535,42475,-1
535,42512,-1
535,42513,-1
535,42514,-1
535,42519,-1
535,42527,-1
535,42552,-1
535,42571,-1
535,42577,-1
535,42582,-1
535,42631,-1
535,42655,-1
535,42906,-1
535,42947,-1
535,42963,-1
535,42984,-1
535,43023,-1
535,43037,-1
535,43057,-1
535,43081,-1
535,43234,-1
535,43272,-1
535,43307,-1
536,536,-1
536,13620,-1
536,14038,-1
536,14406,-1
536,14428,-1
536,15352,-1
536,15710,-1
536,16143,-1
536,16784,-1
536,16807,-1
536,16896,-1
536,16913,-1
536,17022,-1
536,17301,-1
536,17435,-1
536,17495,-1
536,17515,-1
536,17749,-1
536,17999,-1
536,18037,-1
536,18747,-1
536,18753,-1
536,18873,-1
536,18880,-1
536,18919,-1
536,18920,-1
536,18921,-1
536,19218,-1
536,19257,-1
536,19311,-1
536,19550,-1
536,19754,-1
536,19759,-1
536,20190,-1
536,20515,-1
536,21827,-1
536,22071,-1
536,23118,-1
536,23119,-1
536,23120,-1
536,23121,-1
536,23122,-1
536,23123,-1
536,27997,-1
536,43311,-1
537,538,-1
539,478,-1
539,558,-1
539,620,-1
539,3109,-1
539,5197,-1
539,9978,-1
539,12622,-1
539,21410,-1
539,25048,-1
539,32574,-1
539,32812,-1
539,33047,-1
539,33322,-1
539,33346,-1
539,33362,-1
539,33365,-1
539,33371,-1
539,33421,-1
539,34514,-1
539,34672,-1
539,37711,-1
539,38136,-1
539,38189,-1
539,39212,-1
539,39663,-1
539,41060,-1
539,42383,-1
539,42498,-1
539,42606,-1
539,43092,-1
539,43093,-1
539,43129,-1
539,43136,-1
539,43151,-1
540,7292,-1
540,9316,-1
540,22447,-1
540,23964,-1
541,2995,-1
542,79,-1
542,543,-1
544,4567,-1
544,11755,-1
544,28769,-1
544,33189,-1
544,34703,-1
544,35760,-1
544,37787,-1
546,547,-1
548,547,-1
549,3,-1
550,6460,-1
551,21050,-1
552,11013,-1
555,155,-1
555,925,-1
555,1772,-1
555,2040,-1
555,2559,-1
555,3273,-1
555,5587,-1
555,6093,-1
555,7701,-1
555,9324,-1
555,9647,-1
555,10461,-1
555,11361,-1
555,11477,-1
555,12073,-1
555,12551,-1
555,13066,-1
555,14375,-1
555,17515,-1
555,20585,-1
555,25048,-1
555,25051,-1
555,25563,-1
555,30103,-1
555,31763,-1
555,31777,-1
555,32266,-1
555,33146,-1
555,33570,-1
555,34021,-1
555,34026,-1
555,34118,-1
555,34174,-1
555,34194,-1
555,34374,-1
555,34403,-1
555,34514,-1
555,34634,-1
555,36865,-1
555,36891,-1
555,37166,-1
555,37516,-1
555,38766,-1
555,41219,-1
556,3,-1
556,14,-1
556,48,-1
556,87,-1
556,155,-1
556,189,-1
556,230,-1
556,243,-1
556,252,-1
556,312,-1
556,314,-1
556,362,-1
556,369,-1
556,370,-1
556,381,-1
556,401,-1
556,478,-1
556,500,-1
556,620,-1
556,665,-1
556,690,-1
556,785,-1
556,823,-1
556,851,-1
556,889,-1
556,892,-1
556,907,-1
556,946,-1
556,960,-1
556,965,-1
556,1030,-1
556,1034,-1
556,1040,-1
556,1041,-1
556,1075,-1
556,1082,-1
556,1119,-1
556,1136,-1
556,1314,-1
556,1326,-1
556,1487,-1
556,1629,-1
556,1727,-1
556,1788,-1
556,1810,-1
556,1823,-1
556,1838,-1
556,1860,-1
556,1879,-1
556,1886,-1
556,1888,-1
556,1900,-1
556,1973,-1
556,2002,-1
556,2240,-1
556,2358,-1
556,2370,-1
556,2436,-1
556,2701,-1
556,2941,-1
556,2960,-1
556,3128,-1
556,3140,-1
556,3153,-1
556,3273,-1
556,3307,-1
556,3442,-1
556,3460,-1
556,3461,-1
556,3465,-1
556,3483,-1
556,3493,-1
556,3505,-1
556,3833,-1
556,4088,-1
556,4152,-1
556,4154,-1
556,4175,-1
556,4466,-1
556,4567,-1
556,4586,-1
556,4736,-1
556,4754,-1
556,4806,-1
556,4839,-1
556,4851,-1
556,4991,-1
556,5290,-1
556,5355,-1
556,5398,-1
556,5410,-1
556,5702,-1
556,5725,-1
556,5736,-1
556,5742,-1
556,5759,-1
556,5798,-1
556,5810,-1
556,5867,-1
556,5908,-1
556,5941,-1
556,6003,-1
556,6039,-1
556,6093,-1
556,6102,-1
556,6148,-1
556,6151,-1
556,6154,-1
556,6193,-1
556,6597,-1
556,6602,-1
556,6701,-1
556,6837,-1
556,7056,-1
556,7116,-1
556,7128,-1
556,7186,-1
556,7249,-1
556,7486,-1
556,7551,-1
556,7552,-1
556,7556,-1
556,7591,-1
556,7723,-1
556,8196,-1
556,8210,-1
556,8370,-1
556,8396,-1
556,8490,-1
556,8593,-1
556,8677,-1
556,8792,-1
556,8854,-1
556,8932,-1
556,9296,-1
556,9324,-1
556,9436,-1
556,9456,-1
556,9638,-1
556,9645,-1
556,9660,-1
556,9887,-1
556,9889,-1
556,9891,-1
556,9895,-1
556,9899,-1
556,9901,-1
556,9969,-1
556,10036,-1
556,10065,-1
556,10093,-1
556,10223,-1
556,10279,-1
556,10340,-1
556,10389,-1
556,10776,-1
556,10777,-1
556,10864,-1
556,10880,-1
556,11095,-1
556,11174,-1
556,11358,-1
556,11359,-1
556,11361,-1
556,11389,-1
556,11409,-1
556,11755,-1
556,11774,-1
556,11776,-1
556,11800,-1
556,11806,-1
556,11810,-1
556,11932,-1
556,11996,-1
556,12008,-1
556,12081,-1
556,12221,-1
556,12272,-1
556,12420,-1
556,12443,-1
556,12514,-1
556,12590,-1
556,13002,-1
556,13005,-1
556,13136,-1
556,13295,-1
556,13321,-1
556,13322,-1
556,13377,-1
556,13684,-1
556,13887,-1
556,13925,-1
556,13981,-1
556,14179,-1
556,14270,-1
556,14377,-1
556,14406,-1
556,14549,-1
556,14873,-1
556,14946,-1
556,14963,-1
556,14964,-1
556,14972,-1
556,14973,-1
556,15071,-1
556,15156,-1
556,15352,-1
556,15445,-1
556,15499,-1
556,15588,-1
556,15686,-1
556,15718,-1
556,15719,-1
556,15819,-1
556,16141,-1
556,16508,-1
556,16581,-1
556,16632,-1
556,16735,-1
556,16769,-1
556,16871,-1
556,17329,-1
556,17507,-1
556,17515,-1
556,17628,-1
556,17790,-1
556,17831,-1
556,17890,-1
556,17994,-1
556,18000,-1
556,18003,-1
556,18124,-1
556,18167,-1
556,18214,-1
556,18237,-1
556,18352,-1
556,18403,-1
556,18622,-1
556,18671,-1
556,18707,-1
556,18722,-1
556,19114,-1
556,19401,-1
556,19504,-1
556,19719,-1
556,19731,-1
556,19766,-1
556,19789,-1
556,19932,-1
556,20235,-1
556,20240,-1
556,20270,-1
556,20300,-1
556,20341,-1
556,20547,-1
556,20848,-1
556,20916,-1
556,21045,-1
556,21048,-1
556,21070,-1
556,21327,-1
556,21484,-1
556,21692,-1
556,21699,-1
556,21700,-1
556,21791,-1
556,21806,-1
556,21827,-1
556,21846,-1
556,21853,-1
556,21862,-1
556,22266,-1
556,22371,-1
556,22409,-1
556,22429,-1
556,22869,-1
556,23118,-1
556,23147,-1
556,23262,-1
556,23263,-1
556,23286,-1
556,23884,-1
556,24634,-1
556,24699,-1
556,25059,-1
556,25097,-1
556,25289,-1
556,25290,-1
556,25645,-1
556,26171,-1
556,26352,-1
556,27198,-1
556,27523,-1
556,27812,-1
556,27993,-1
556,28224,-1
556,28384,-1
556,28590,-1
556,28816,-1
556,28886,-1
556,29005,-1
556,29026,-1
556,29241,-1
556,29269,-1
556,29575,-1
556,30000,-1
556,30276,-1
556,30527,-1
556,30823,-1
556,31639,-1
556,32002,-1
556,32003,-1
556,32004,-1
556,32005,-1
556,32006,-1
556,32007,-1
556,32008,-1
556,32009,-1
556,32244,-1
556,32847,-1
556,33055,-1
556,33146,-1
556,33262,-1
556,33570,-1
556,38136,-1
556,40179,-1
556,40198,-1
556,40558,-1
556,40688,-1
556,40690,-1
556,40697,-1
557,5,-1
557,6,-1
557,370,-1
557,478,-1
557,814,-1
557,888,-1
557,1030,-1
557,1435,-1
557,2826,-1
557,3273,-1
557,3913,-1
557,4806,-1
557,5535,-1
557,6102,-1
557,6460,-1
557,7551,-1
557,7842,-1
557,8210,-1
557,10097,-1
557,11389,-1
557,13586,-1
557,13777,-1
557,15789,-1
557,18003,-1
557,18214,-1
557,18660,-1
557,18876,-1
557,19504,-1
557,19572,-1
557,19573,-1
557,20194,-1
557,21562,-1
557,21847,-1
557,22230,-1
557,23118,-1
557,23463,-1
557,25048,-1
557,25064,-1
557,27129,-1
557,27409,-1
557,27753,-1
557,29184,-1
557,30401,-1
557,31973,-1
557,32649,-1
557,32883,-1
557,33262,-1
557,33607,-1
557,34714,-1
557,37022,-1
557,37671,-1
557,37680,-1
557,37746,-1
561,363,-1
561,907,-1
561,1391,-1
561,5727,-1
561,7266,-1
561,9224,-1
561,9380,-1
561,9963,-1
561,11893,-1
561,16245,-1
561,17918,-1
561,22800,-1
561,26392,-1
561,26949,-1
561,27488,-1
561,28091,-1
561,28127,-1
561,31967,-1
561,40331,-1
562,14,-1
562,252,-1
562,378,-1
562,401,-1
562,520,-1
562,535,-1
562,758,-1
562,816,-1
562,855,-1
562,1011,-1
562,1046,-1
562,1163,-1
562,1227,-1
562,1397,-1
562,1522,-1
562,1817,-1
562,1896,-1
562,1900,-1
562,2032,-1
562,2278,-1
562,2934,-1
562,3118,-1
562,3215,-1
562,3264,-1
562,3284,-1
562,4175,-1
562,4416,-1
562,4806,-1
562,5008,-1
562,5535,-1
562,6323,-1
562,6393,-1
562,7219,-1
562,7259,-1
562,8091,-1
562,8244,-1
562,8313,-1
562,8540,-1
562,9224,-1
562,11359,-1
562,11389,-1
562,13976,-1
562,14361,-1
562,15194,-1
562,16314,-1
562,17515,-1
562,17766,-1
562,17830,-1
562,18000,-1
562,18003,-1
562,18660,-1
562,18753,-1
562,21635,-1
562,22050,-1
562,22462,-1
562,23973,-1
562,24621,-1
562,26069,-1
562,27753,-1
562,27755,-1
562,28413,-1
562,32893,-1
562,34200,-1
562,35866,-1
562,35907,-1
562,36276,-1
562,36632,-1
562,38184,-1
562,38950,-1
562,39170,-1
562,39232,-1
562,39361,-1
562,39458,-1
562,39958,-1
562,40025,-1
562,40473,-1
562,42647,-1
562,42648,-1
563,564,-1
565,1435,-1
565,12704,-1
565,16983,-1
565,17494,-1
565,28987,-1
565,33047,-1
565,33324,-1
565,33398,-1
565,33525,-1
565,33659,-1
565,34670,-1
565,35622,-1
565,37368,-1
565,37712,-1
565,37933,-1
565,38462,-1
565,38477,-1
565,38568,-1
566,2860,-1
566,3127,-1
566,4567,-1
566,4806,-1
566,5321,-1
566,7194,-1
566,7329,-1
566,8082,-1
566,10776,-1
566,11466,-1
566,11806,-1
566,13242,-1
566,20240,-1
566,31658,-1
567,7568,-1
567,19550,-1
567,19957,-1
568,375,-1
569,230,-1
569,42800,-1
571,572,-1
571,35184,-1
572,2242,-1
572,2358,-1
572,3968,-1
572,7908,-1
572,9051,-1
572,9910,-1
572,10776,-1
572,13068,-1
572,13322,-1
572,13859,-1
572,13963,-1
572,14176,-1
572,14978,-1
572,16831,-1
572,17329,-1
572,18601,-1
572,18616,-1
572,20780,-1
572,20929,-1
572,22934,-1
572,24506,-1
572,24561,-1
572,29403,-1
572,29509,-1
572,32065,-1
572,32066,-1
572,32067,-1
572,32068,-1
572,32069,-1
572,32070,-1
572,32071,-1
572,32072,-1
572,34875,-1
572,41166,-1
573,14550,-1
574,2114,-1
574,10776,-1
574,13038,-1
574,13327,-1
574,13409,-1
574,18574,-1
574,31855,-1
574,38082,-1
574,40021,-1
574,42731,-1
575,890,-1
575,1686,-1
575,2040,-1
575,2481,-1
575,3118,-1
575,3300,-1
575,3325,-1
575,3489,-1
575,4567,-1
575,4806,-1
575,5137,-1
575,9378,-1
575,16059,-1
575,27332,-1
577,3254,-1
577,17814,-1
577,31503,-1
577,36829,-1
578,579,-1
578,580,-1
579,2099,-1
582,23563,-1
583,19924,-1
584,7248,-1
584,10029,-1
584,10657,-1
584,12411,-1
584,12412,-1
584,12622,-1
584,25064,-1
584,35102,-1
584,35178,-1
584,35793,-1
584,36937,-1
584,37711,-1
584,37726,-1
584,38127,-1
585,586,-1
587,2364,-1
587,3098,-1
587,5659,-1
587,12694,-1
587,16394,-1
587,17396,-1
587,17422,-1
587,20559,-1
587,20786,-1
587,26844,-1
587,27362,-1
587,27474,-1
587,29680,-1
587,31665,-1
587,32388,-1
587,32389,-1
587,32390,-1
587,32391,-1
587,32392,-1
588,243,-1
591,592,-1
593,1435,-1
593,1928,-1
593,2609,-1
593,2833,-1
593,37368,-1
593,41666,-1
593,43314,-1
595,558,-1
595,2330,-1
595,3513,-1
595,5701,-1
595,7107,-1
595,8151,-1
595,8272,-1
595,18028,-1
595,35885,-1
595,37166,-1
596,680,-1
596,1435,-1
596,2040,-1
596,2232,-1
596,2330,-1
596,3361,-1
596,3874,-1
596,4942,-1
596,6371,-1
596,7560,-1
596,10291,-1
596,10351,-1
596,27222,-1
596,28122,-1
596,28123,-1
597,36,-1
597,48,-1
597,162,-1
597,312,-1
597,865,-1
597,1075,-1
597,1257,-1
597,1377,-1
597,1397,-1
597,1437,-1
597,1533,-1
597,1808,-1
597,1860,-1
597,2229,-1
597,2799,-1
597,2829,-1
597,3267,-1
597,3621,-1
597,3843,-1
597,4518,-1
597,4586,-1
597,4745,-1
597,4751,-1
597,4900,-1
597,5086,-1
597,5160,-1
597,5210,-1
597,5535,-1
597,5547,-1
597,5812,-1
597,6097,-1
597,6177,-1
597,7836,-1
597,8285,-1
597,8448,-1
597,9203,-1
597,9510,-1
597,9870,-1
597,12657,-1
597,13869,-1
597,14197,-1
597,21171,-1
597,21424,-1
597,21915,-1
597,22047,-1
597,22652,-1
597,23291,-1
597,24453,-1
597,26480,-1
597,30058,-1
597,30216,-1
597,30217,-1
598,3118,-1
599,274,-1
599,362,-1
599,877,-1
599,1856,-1
599,2208,-1
599,2226,-1
599,2701,-1
599,3118,-1
599,3185,-1
599,3273,-1
599,5725,-1
599,8282,-1
599,8348,-1
599,8403,-1
599,9162,-1
599,10422,-1
599,10463,-1
599,10790,-1
599,12328,-1
599,13110,-1
599,13299,-1
599,13300,-1
599,21514,-1
599,25605,-1
599,32875,-1
599,37196,-1
601,155,-1
601,182,-1
601,458,-1
601,558,-1
601,1043,-1
601,1055,-1
601,1435,-1
601,1798,-1
601,2246,-1
601,2853,-1
601,2990,-1
601,3098,-1
601,5008,-1
601,7580,-1
601,8272,-1
601,8860,-1
601,9680,-1
601,10220,-1
601,10461,-1
601,10473,-1
601,10805,-1
601,11171,-1
601,11174,-1
601,12040,-1
601,12590,-1
601,12692,-1
601,13856,-1
601,14344,-1
601,15288,-1
601,15871,-1
601,17515,-1
601,17868,-1
601,18935,-1
601,19225,-1
601,19665,-1
601,20318,-1
601,20585,-1
601,23360,-1
601,23828,-1
601,23960,-1
601,24200,-1
601,25048,-1
601,25064,-1
601,25192,-1
601,25563,-1
601,25620,-1
601,25922,-1
601,26243,-1
601,27336,-1
601,27337,-1
601,27338,-1
601,27748,-1
601,27753,-1
601,27754,-1
601,27755,-1
601,31763,-1
601,32266,-1
601,33047,-1
601,33476,-1
601,34021,-1
601,34514,-1
601,35140,-1
601,35315,-1
601,35335,-1
601,35498,-1
601,35791,-1
601,35985,-1
601,36869,-1
601,36955,-1
601,36975,-1
601,37166,-1
601,37267,-1
601,37368,-1
601,37711,-1
601,37992,-1
601,38581,-1
601,38786,-1
601,38983,-1
601,40296,-1
602,3,-1
602,98,-1
602,328,-1
602,946,-1
602,960,-1
602,1481,-1
602,2435,-1
602,3152,-1
602,3153,-1
602,3184,-1
602,3460,-1
602,4524,-1
602,5335,-1
602,5535,-1
602,5827,-1
602,7056,-1
602,7092,-1
602,8952,-1
602,21847,-1
603,36,-1
604,87,-1
604,155,-1
604,1030,-1
604,1435,-1
604,4806,-1
604,7219,-1
604,7723,-1
604,9647,-1
604,10461,-1
604,10785,-1
604,19129,-1
604,19504,-1
604,21847,-1
604,24665,-1
604,30111,-1
604,32591,-1
604,33047,-1
604,33146,-1
604,34374,-1
604,34514,-1
604,35200,-1
604,38344,-1
605,3273,-1
605,4205,-1
605,8370,-1
605,8443,-1
605,10407,-1
605,11382,-1
605,12405,-1
605,12406,-1
605,12407,-1
605,12408,-1
605,35380,-1
606,954,-1
608,609,-1
611,11633,-1
611,36619,-1
612,5,-1
612,155,-1
612,1435,-1
612,1455,-1
612,1686,-1
612,2452,-1
612,6187,-1
612,8709,-1
612,9324,-1
612,9622,-1
612,10683,-1
612,10776,-1
612,11810,-1
612,12019,-1
612,12437,-1
612,12438,-1
612,12631,-1
612,13534,-1
612,19981,-1
612,25598,-1
612,27526,-1
612,27683,-1
612,27684,-1
612,32975,-1
612,33077,-1
612,33085,-1
612,33549,-1
613,614,-1
615,616,-1
616,18783,-1
617,619,-1
617,620,-1
618,3128,-1
618,5952,-1
618,7479,-1
619,3,-1
619,6,-1
619,9,-1
619,14,-1
619,31,-1
619,48,-1
619,81,-1
619,87,-1
619,94,-1
619,97,-1
619,98,-1
619,107,-1
619,134,-1
619,155,-1
619,181,-1
619,183,-1
619,203,-1
619,212,-1
619,213,-1
619,230,-1
619,248,-1
619,250,-1
619,252,-1
619,255,-1
619,281,-1
619,297,-1
619,309,-1
619,312,-1
619,316,-1
619,328,-1
619,331,-1
619,349,-1
619,352,-1
619,362,-1
619,363,-1
619,370,-1
619,375,-1
619,377,-1
619,381,-1
619,391,-1
619,399,-1
619,401,-1
619,403,-1
619,404,-1
619,417,-1
619,418,-1
619,422,-1
619,431,-1
619,442,-1
619,460,-1
619,478,-1
619,497,-1
619,520,-1
619,521,-1
619,535,-1
619,558,-1
619,593,-1
619,601,-1
619,617,-1
619,620,-1
619,621,-1
619,622,-1
619,665,-1
619,690,-1
619,691,-1
619,694,-1
619,696,-1
619,702,-1
619,709,-1
619,722,-1
619,739,-1
619,758,-1
619,784,-1
619,790,-1
619,814,-1
619,824,-1
619,825,-1
619,826,-1
619,829,-1
619,841,-1
619,851,-1
619,857,-1
619,871,-1
619,877,-1
619,879,-1
619,888,-1
619,904,-1
619,907,-1
619,919,-1
619,925,-1
619,933,-1
619,945,-1
619,960,-1
619,965,-1
619,968,-1
619,979,-1
619,1024,-1
619,1030,-1
619,1031,-1
619,1032,-1
619,1038,-1
619,1040,-1
619,1042,-1
619,1043,-1
619,1055,-1
619,1065,-1
619,1117,-1
619,1118,-1
619,1120,-1
619,1122,-1
619,1123,-1
619,1124,-1
619,1128,-1
619,1132,-1
619,1136,-1
619,1138,-1
619,1163,-1
619,1171,-1
619,1195,-1
619,1227,-1
619,1236,-1
619,1241,-1
619,1253,-1
619,1286,-1
619,1307,-1
619,1314,-1
619,1326,-1
619,1336,-1
619,1337,-1
619,1354,-1
619,1357,-1
619,1383,-1
619,1391,-1
619,1394,-1
619,1396,-1
619,1397,-1
619,1414,-1
619,1435,-1
619,1455,-1
619,1475,-1
619,1527,-1
619,1533,-1
619,1551,-1
619,1575,-1
619,1629,-1
619,1630,-1
619,1641,-1
619,1676,-1
619,1686,-1
619,1716,-1
619,1724,-1
619,1727,-1
619,1755,-1
619,1771,-1
619,1772,-1
619,1788,-1
619,1823,-1
619,1837,-1
619,1839,-1
619,1851,-1
619,1859,-1
619,1860,-1
619,1880,-1
619,1896,-1
619,1897,-1
619,1900,-1
619,1935,-1
619,1948,-1
619,1952,-1
619,1959,-1
619,1960,-1
619,1962,-1
619,1998,-1
619,2032,-1
619,2040,-1
619,2084,-1
619,2099,-1
619,2118,-1
619,2155,-1
619,2177,-1
619,2206,-1
619,2210,-1
619,2213,-1
619,2220,-1
619,2225,-1
619,2230,-1
619,2236,-1
619,2244,-1
619,2258,-1
619,2272,-1
619,2278,-1
619,2301,-1
619,2307,-1
619,2308,-1
619,2348,-1
619,2355,-1
619,2358,-1
619,2370,-1
619,2391,-1
619,2428,-1
619,2437,-1
619,2446,-1
619,2452,-1
619,2485,-1
619,2498,-1
619,2552,-1
619,2617,-1
619,2618,-1
619,2631,-1
619,2634,-1
619,2688,-1
619,2701,-1
619,2719,-1
619,2726,-1
619,2732,-1
619,2756,-1
619,2823,-1
619,2825,-1
619,2826,-1
619,2835,-1
619,2853,-1
619,2877,-1
619,2881,-1
619,2913,-1
619,2940,-1
619,2998,-1
619,3026,-1
619,3031,-1
619,3067,-1
619,3075,-1
619,3118,-1
619,3127,-1
619,3144,-1
619,3145,-1
619,3151,-1
619,3152,-1
619,3184,-1
619,3206,-1
619,3208,-1
619,3209,-1
619,3217,-1
619,3276,-1
619,3284,-1
619,3286,-1
619,3303,-1
619,3372,-1
619,3387,-1
619,3408,-1
619,3437,-1
619,3460,-1
619,3484,-1
619,3492,-1
619,3500,-1
619,3626,-1
619,3650,-1
619,3681,-1
619,3684,-1
619,3721,-1
619,3731,-1
619,3790,-1
619,3860,-1
619,3968,-1
619,3974,-1
619,3988,-1
619,3995,-1
619,4088,-1
619,4152,-1
619,4153,-1
619,4154,-1
619,4175,-1
619,4177,-1
619,4186,-1
619,4196,-1
619,4215,-1
619,4250,-1
619,4297,-1
619,4367,-1
619,4385,-1
619,4399,-1
619,4505,-1
619,4524,-1
619,4567,-1
619,4574,-1
619,4586,-1
619,4611,-1
619,4676,-1
619,4725,-1
619,4745,-1
619,4750,-1
619,4760,-1
619,4783,-1
619,4806,-1
619,4827,-1
619,4848,-1
619,4865,-1
619,4918,-1
619,4942,-1
619,4991,-1
619,5008,-1
619,5014,-1
619,5026,-1
619,5056,-1
619,5067,-1
619,5160,-1
619,5253,-1
619,5319,-1
