from,to,sign,timestamp
1075,45,-1,1132232640
613,45,-1,1132240080
918,45,-1,1132369080
911,1013,-1,1131828180
507,1013,-1,1131829320
767,1013,-1,1131832140
18,1013,-1,1131832440
947,1013,-1,1131832920
457,1013,-1,1131833460
364,1013,-1,1131841980
295,904,-1,1132118160
388,1176,-1,1131948840
21,1176,-1,1131989160
743,1176,-1,1132028340
1177,1176,-1,1132280280
744,1176,-1,1132580940
901,1178,-1,1132156860
950,1178,-1,1132158240
767,1178,-1,1132169280
880,1178,-1,1132174560
803,1178,-1,1132189440
911,1178,-1,1132265640
983,1178,-1,1132588680
1179,431,-1,1132146240
51,431,-1,1132148160
1180,431,-1,1132153080
901,431,-1,1132153260
743,431,-1,1132155600
741,431,-1,1132155660
364,431,-1,1132175160
716,431,-1,1132177500
753,431,-1,1132199280
1183,431,-1,1132201560
256,431,-1,1132222260
1187,431,-1,1132243560
403,431,-1,1132277460
473,431,-1,1132283700
1160,431,-1,1132303560
77,431,-1,1132389120
1188,431,-1,1132413000
259,431,-1,1132418100
692,431,-1,1132418400
412,431,-1,1132460400
492,431,-1,1132553280
983,431,-1,1132588800
767,431,-1,1132608480
853,431,-1,1132649640
517,431,-1,1132723620
388,431,-1,1132740840
554,431,-1,1132752120
483,431,-1,1132861620
621,1019,-1,1132811100
763,1196,-1,1132235700
743,1196,-1,1132254120
531,1196,-1,1132256580
364,1196,-1,1132262460
911,1196,-1,1132264680
21,1196,-1,1132468680
983,1196,-1,1132589160
1075,1196,-1,1132866000
388,1197,-1,1132287660
901,1197,-1,1132306680
197,1197,-1,1132357440
21,1197,-1,1132514520
1075,1197,-1,1132536480
457,1197,-1,1132661880
592,1197,-1,1132730460
712,1197,-1,1132791780
151,1197,-1,1132810620
295,1201,-1,1132901100
909,1204,-1,1132558260
1131,1204,-1,1132576860
640,1204,-1,1132693140
744,1204,-1,1132693500
1148,1204,-1,1132695720
1205,1204,-1,1132697580
983,1204,-1,1132697700
1062,1204,-1,1132701600
100,1204,-1,1132702620
590,1204,-1,1132707480
1002,1204,-1,1132707840
811,1204,-1,1132708200
618,1204,-1,1132789860
1062,1207,-1,1132923000
606,1207,-1,1132923480
1179,1207,-1,1132924320
978,1207,-1,1132937880
983,1207,-1,1132973400
114,1209,-1,1132994880
48,1209,-1,1133030820
492,1209,-1,1133065200
767,1216,-1,1132968060
545,1216,-1,1132968780
1019,1216,-1,1132969260
983,1216,-1,1132973460
1062,1216,-1,1132982820
1098,1216,-1,1132986840
10,1216,-1,1132996200
727,1216,-1,1133002380
1217,1216,-1,1133009040
531,1216,-1,1133101380
469,1216,-1,1133104440
1181,1216,-1,1133108160
1200,1216,-1,1133132700
681,1216,-1,1133359680
983,1219,-1,1133043540
507,1219,-1,1133046000
1221,1219,-1,1133055840
88,1219,-1,1133140980
946,1219,-1,1133212620
322,1219,-1,1133270460
1222,1219,-1,1133292600
887,1219,-1,1133391420
295,1219,-1,1133428320
853,1219,-1,1133524980
114,871,-1,1133076900
727,871,-1,1133091180
1062,1224,-1,1133059980
545,1224,-1,1133060760
983,1224,-1,1133065260
1098,1224,-1,1133072220
727,1224,-1,1133091360
1211,1224,-1,1133158620
1148,1225,-1,1133181960
606,1225,-1,1133193120
741,1225,-1,1133196540
983,1225,-1,1133202900
701,1225,-1,1133204040
743,1225,-1,1133235180
875,1225,-1,1133365320
914,1231,-1,1133221380
1083,1231,-1,1133222640
545,1231,-1,1133225760
978,1231,-1,1133225940
880,1231,-1,1133226900
983,1231,-1,1133227800
1062,1231,-1,1133235840
1232,1231,-1,1133239260
1199,1231,-1,1133249820
234,1231,-1,1133421720
743,211,-1,1133434260
978,211,-1,1133456520
767,211,-1,1133468220
853,211,-1,1133524200
1156,211,-1,1133537460
946,211,-1,1133565480
1104,211,-1,1133585820
137,211,-1,1133738580
1239,211,-1,1133943840
853,1240,-1,1133453160
983,1240,-1,1133487420
723,1240,-1,1133721660
451,1240,-1,1133734380
884,1240,-1,1133750340
915,1240,-1,1133793540
946,1240,-1,1133815560
119,1240,-1,1133822280
237,1240,-1,1133849280
633,1240,-1,1133932380
1239,1240,-1,1133954400
978,1052,-1,1133456340
887,1052,-1,1133465760
786,1052,-1,1133478780
983,1052,-1,1133487540
853,1052,-1,1133529600
1156,1052,-1,1133537100
1075,1052,-1,1133721360
1243,1052,-1,1133850600
741,1244,-1,1133460420
743,1244,-1,1133482680
744,1244,-1,1133487240
853,1244,-1,1133529480
534,1244,-1,1133540400
946,1244,-1,1133564400
978,1244,-1,1133573940
1245,1244,-1,1133577900
448,1244,-1,1133622480
575,1244,-1,1133655360
1075,1244,-1,1133720820
1222,1244,-1,1133896380
469,1244,-1,1134013440
853,1152,-1,1133523540
592,1152,-1,1133531340
1156,1152,-1,1133553540
673,1152,-1,1133587800
258,1152,-1,1133610960
237,1152,-1,1133620620
783,1152,-1,1133625300
1246,1152,-1,1133632500
618,1152,-1,1133641020
1247,1152,-1,1133748900
1239,1152,-1,1133834820
1248,1152,-1,1133851500
1222,1152,-1,1133896320
725,1152,-1,1134028500
689,1152,-1,1134072840
1125,1152,-1,1134076920
788,490,-1,1133529660
457,490,-1,1133532840
741,490,-1,1133533380
827,490,-1,1133546160
1245,490,-1,1133577780
258,490,-1,1133610780
1075,490,-1,1133720100
1247,490,-1,1133748240
946,490,-1,1133815620
1250,490,-1,1133822400
988,490,-1,1133824260
1222,490,-1,1133896140
861,490,-1,1133905020
959,490,-1,1133949360
673,490,-1,1134015540
983,1251,-1,1133487840
1232,1251,-1,1133489220
827,1251,-1,1133546220
1245,1251,-1,1133577840
727,1251,-1,1133790600
1243,1251,-1,1133850300
919,1062,-1,1134089700
743,1255,-1,1133542860
1222,1255,-1,1133551140
983,1255,-1,1133554020
978,1255,-1,1133559420
983,1249,-1,1133554080
637,1249,-1,1133560980
978,1249,-1,1133572560
743,1249,-1,1133588640
258,1249,-1,1133610660
448,1249,-1,1133623140
1256,1249,-1,1133731500
1254,1249,-1,1133792280
613,1249,-1,1133891280
1125,1249,-1,1134075120
1019,559,-1,1133550600
743,559,-1,1133589300
448,559,-1,1133622960
744,559,-1,1133664060
1222,559,-1,1133896080
1258,559,-1,1133935620
100,559,-1,1134063000
69,559,-1,1134064260
1125,559,-1,1134074940
697,559,-1,1134095880
388,559,-1,1134123840
1005,1259,-1,1133849640
1243,1260,-1,1133849400
37,1261,-1,1133700480
48,1261,-1,1133720040
1224,1261,-1,1134183840
1231,712,-1,1133730300
1133,712,-1,1133818380
1222,712,-1,1133895960
1136,712,-1,1133989560
853,712,-1,1134387120
810,1265,-1,1133769600
720,1265,-1,1133770380
818,1265,-1,1133774880
1266,1265,-1,1133787780
1199,1265,-1,1133807040
1083,1265,-1,1133807940
640,1265,-1,1133812620
946,1265,-1,1133815740
629,1265,-1,1133816220
1245,1265,-1,1133820180
493,1265,-1,1133822160
1267,1265,-1,1133822340
1232,1265,-1,1133826720
978,1265,-1,1133833800
170,1265,-1,1133833920
1151,1265,-1,1134058500
1268,1265,-1,1134195360
1126,1265,-1,1134349440
767,1265,-1,1134416160
719,1265,-1,1134515220
1243,1210,-1,1133848920
743,1270,-1,1133820060
1245,1270,-1,1133822040
1232,1270,-1,1133825700
978,1270,-1,1133833260
493,1270,-1,1133835840
1257,1270,-1,1133843220
1199,1270,-1,1133855520
10,1270,-1,1133884860
613,1270,-1,1133891460
861,1270,-1,1133905500
986,1270,-1,1134014220
1125,1270,-1,1134073200
727,1270,-1,1134364440
249,1270,-1,1134395460
1097,1270,-1,1134441480
719,1270,-1,1134514860
1232,1271,-1,1133823840
953,1271,-1,1133826900
545,1271,-1,1133831460
1227,1271,-1,1133836260
1199,1271,-1,1133855580
10,1271,-1,1133885220
613,1271,-1,1133891340
1222,1271,-1,1133895780
1069,1071,-1,1133967600
448,1071,-1,1133977560
743,1071,-1,1133988000
887,1071,-1,1134104100
507,1071,-1,1134229800
295,1071,-1,1134291660
1075,1071,-1,1134325680
1115,1071,-1,1134435420
82,1274,-1,1133898780
1245,1274,-1,1133912520
1069,1274,-1,1133967540
1232,1274,-1,1134012060
507,1274,-1,1134229740
950,1274,-1,1134247500
295,1274,-1,1134291900
1115,1274,-1,1134435240
48,1213,-1,1134382920
448,981,-1,1134117120
69,1234,-1,1134456960
892,1234,-1,1134577500
170,1280,-1,1137280500
545,1280,-1,1137280620
422,1280,-1,1137280860
1281,1280,-1,1137280980
1282,1280,-1,1137284040
1227,1280,-1,1137294060
1083,1280,-1,1137294360
1232,1280,-1,1137295260
1284,1280,-1,1137310980
469,1280,-1,1137339840
1285,1280,-1,1137343320
1271,1280,-1,1137354840
1246,1070,-1,1134581280
1124,1212,-1,1134427080
1179,1212,-1,1134494160
1246,1212,-1,1134582360
507,1212,-1,1134646860
1246,1287,-1,1134581400
1246,493,-1,1134194940
911,729,-1,1134227940
950,729,-1,1134231300
978,729,-1,1134237540
743,729,-1,1134246420
258,729,-1,1134267840
1232,729,-1,1134273180
1245,729,-1,1134410100
1290,729,-1,1134438420
1246,729,-1,1134581700
258,1289,-1,1134267780
950,1289,-1,1134271860
170,1289,-1,1134271980
1232,1289,-1,1134273360
887,1289,-1,1134276840
1205,1289,-1,1134279420
1268,1289,-1,1134280920
978,1289,-1,1134281280
531,1289,-1,1134293880
429,1289,-1,1134310740
1020,1291,-1,1134300060
1208,1291,-1,1134318780
1246,1273,-1,1134581940
575,1273,-1,1134596280
744,1273,-1,1134613560
507,1273,-1,1134646740
918,1273,-1,1134703380
614,1273,-1,1134704820
1292,1273,-1,1134723420
139,1273,-1,1134730740
1125,1273,-1,1134768660
743,1273,-1,1134837600
653,1293,-1,1134417420
853,1047,-1,1134571680
1246,1047,-1,1134582480
575,1047,-1,1134596100
507,1047,-1,1134646980
506,1047,-1,1134906780
1246,1296,-1,1134582960
575,1296,-1,1134680040
52,606,-1,1134794100
1246,1292,-1,1134583320
507,686,-1,1134647100
743,686,-1,1134672960
950,686,-1,1134686280
43,686,-1,1135143240
1302,1301,-1,1134585300
1303,1301,-1,1134586140
1304,1301,-1,1134592620
575,1301,-1,1134595860
1125,1301,-1,1134604320
11,1301,-1,1134609960
1245,1301,-1,1134612120
1306,383,-1,1135099560
575,383,-1,1135207740
507,1307,-1,1134647220
1227,1307,-1,1134682860
853,1307,-1,1134725760
743,1307,-1,1134749100
43,1307,-1,1135143180
1246,1242,-1,1134887400
575,1242,-1,1135207560
743,1309,-1,1134748800
228,1309,-1,1134748920
1255,1309,-1,1134756720
1169,1309,-1,1134759240
726,1309,-1,1134759300
1125,1309,-1,1134759360
100,1309,-1,1134761400
1232,1309,-1,1134771900
575,1309,-1,1134772980
1132,1309,-1,1134833940
887,1301,-1,1134762180
743,1301,-1,1134768000
147,1301,-1,1134827220
506,1301,-1,1134834840
457,1301,-1,1134849660
911,1301,-1,1134855480
304,1301,-1,1134868980
1194,1301,-1,1134869220
1311,1301,-1,1134886620
637,1301,-1,1134934440
1294,1301,-1,1134938160
1090,1301,-1,1134947400
88,1301,-1,1134964560
613,1301,-1,1135014900
1110,1301,-1,1135015380
1295,1301,-1,1135019640
579,1301,-1,1135024080
950,1310,-1,1134772560
1058,1310,-1,1134772740
1199,1310,-1,1134773400
1232,1312,-1,1134836460
743,1312,-1,1134836880
579,1312,-1,1134857760
950,1312,-1,1134858240
507,1312,-1,1135368600
507,945,-1,1134937560
313,1173,-1,1134910020
919,1314,-1,1135017180
606,1314,-1,1135018440
950,1314,-1,1135018620
1232,1314,-1,1135020240
1315,1314,-1,1135023480
978,1314,-1,1135055760
575,1314,-1,1135207020
507,1163,-1,1134937800
1316,1163,-1,1135156800
833,1163,-1,1135481400
507,863,-1,1134937560
575,863,-1,1135207200
507,1322,-1,1135120080
950,1322,-1,1135120560
1232,1322,-1,1135124340
1308,1322,-1,1135138800
1110,1322,-1,1135200540
575,1322,-1,1135206960
1144,1313,-1,1135093980
1323,1313,-1,1135094040
1324,1313,-1,1135094160
1325,1313,-1,1135094160
1326,1313,-1,1135094340
1327,1313,-1,1135094340
1328,1313,-1,1135094820
1259,1313,-1,1135098540
1232,1313,-1,1135100100
1329,1313,-1,1135101240
950,1313,-1,1135104900
1330,1313,-1,1135106220
1331,1313,-1,1135109640
1332,1313,-1,1135117380
1333,1313,-1,1135126320
1334,1313,-1,1151948220
827,1335,-1,1135114200
507,1335,-1,1135120020
1017,1335,-1,1135120500
743,1335,-1,1135190100
911,1335,-1,1135195080
744,1335,-1,1135205220
575,1335,-1,1135206900
459,1335,-1,1135263120
1257,1335,-1,1135287180
54,783,-1,1135399680
69,783,-1,1135652460
507,958,-1,1135167540
507,1011,-1,1135204020
744,1011,-1,1135205460
575,1011,-1,1135206720
1245,1011,-1,1135209120
950,1011,-1,1135211940
1024,1011,-1,1135214880
743,1011,-1,1135257240
767,1011,-1,1135270260
1126,1011,-1,1135651320
114,1011,-1,1135748580
114,1341,-1,1135748400
684,1341,-1,1135854300
507,1343,-1,1135594260
743,1343,-1,1135611480
911,1343,-1,1135621680
730,1343,-1,1135722480
1057,1343,-1,1135901580
932,1343,-1,1136000520
21,1343,-1,1136148780
977,1346,-1,1135302960
1062,1346,-1,1135308360
18,1346,-1,1135309860
950,1346,-1,1135317420
531,1346,-1,1135411020
1338,1346,-1,1135411980
637,1346,-1,1135540440
1035,1346,-1,1135631340
300,1346,-1,1135640160
743,1346,-1,1135877160
1037,1346,-1,1135890900
507,1347,-1,1135677300
601,667,-1,1135389780
1348,667,-1,1135458480
506,667,-1,1135579800
1025,667,-1,1135722780
1163,1351,-1,1135419900
1024,1351,-1,1135420560
743,1351,-1,1135422540
1245,1351,-1,1135424040
1288,1351,-1,1135428780
10,1351,-1,1135439580
1283,700,-1,1137302280
575,700,-1,1137330720
503,1158,-1,1136550180
811,1158,-1,1136681880
69,1199,-1,1135675680
670,1199,-1,1135689180
507,1199,-1,1135697340
100,1199,-1,1135714500
887,1199,-1,1135717500
743,1199,-1,1135794000
1362,1199,-1,1135893900
932,1199,-1,1136000640
457,1199,-1,1136028960
550,1199,-1,1136081700
37,1199,-1,1136124660
503,1199,-1,1136153700
21,1199,-1,1136218200
1051,1199,-1,1136296740
507,948,-1,1135697520
1127,811,-1,1135739220
1206,811,-1,1135754280
137,811,-1,1135755000
1080,811,-1,1135778940
606,811,-1,1135781280
743,811,-1,1135781880
507,811,-1,1135790820
497,811,-1,1135825680
1335,811,-1,1135889760
788,811,-1,1135904820
459,811,-1,1135909140
915,811,-1,1135917780
506,811,-1,1135930260
448,811,-1,1135942380
1025,811,-1,1135978860
43,811,-1,1136069280
990,811,-1,1136074980
550,811,-1,1136081460
1349,811,-1,1136101740
769,811,-1,1136112120
911,811,-1,1136138940
21,811,-1,1136149140
1062,811,-1,1136159760
932,811,-1,1136173980
1129,811,-1,1136216400
722,811,-1,1136233440
1002,811,-1,1136240460
99,811,-1,1136324520
703,811,-1,1136331360
507,1363,-1,1135761660
100,1365,-1,1135803900
237,1365,-1,1135804080
640,1365,-1,1135804200
1148,1365,-1,1135804260
1368,1367,-1,1135898580
919,1367,-1,1135906980
507,1367,-1,1135939680
422,1367,-1,1135940520
448,1367,-1,1135941360
457,1367,-1,1135958700
1019,1367,-1,1135959240
854,1367,-1,1135959360
969,1367,-1,1135959480
503,1367,-1,1135960560
575,1367,-1,1135963440
1299,1367,-1,1135970340
483,1367,-1,1135972680
744,1367,-1,1135988580
847,1367,-1,1135993260
932,1367,-1,1135999560
550,1367,-1,1136004720
1369,1367,-1,1136007300
1057,1367,-1,1136061540
37,1367,-1,1136124840
1370,1367,-1,1136171580
236,1367,-1,1136208900
216,1367,-1,1136251140
527,1367,-1,1136386740
89,1367,-1,1136406000
918,1367,-1,1136431860
1371,1367,-1,1136432880
447,1367,-1,1136436960
853,1367,-1,1136471700
575,1373,-1,1136232120
527,1373,-1,1136386920
457,1373,-1,1136398920
757,1375,-1,1136010300
743,1375,-1,1136220360
875,1375,-1,1136234160
1051,615,-1,1136296320
89,1093,-1,1136404320
497,1096,-1,1136439060
37,1377,-1,1135998660
735,1377,-1,1135998720
388,1377,-1,1135998780
1062,1377,-1,1135998960
232,1377,-1,1135999080
541,1377,-1,1135999140
170,1377,-1,1135999380
10,1377,-1,1136000340
62,1377,-1,1136000520
743,1377,-1,1136002380
5,1377,-1,1136002800
550,1377,-1,1136004000
1248,1377,-1,1136008200
63,1377,-1,1136027820
1288,1377,-1,1136028420
1025,1377,-1,1136038080
503,912,-1,1136550540
575,1020,-1,1136074860
550,1020,-1,1136078820
503,1020,-1,1136550360
545,1361,-1,1136217540
858,1361,-1,1136217660
1148,1361,-1,1136217960
1245,1361,-1,1136218080
987,1361,-1,1136219640
170,1361,-1,1136224320
1297,1384,-1,1137254520
1215,1384,-1,1137261060
94,482,-1,1136279520
1308,482,-1,1136288160
606,482,-1,1136302800
1281,482,-1,1136317680
1282,482,-1,1136325720
89,482,-1,1136402160
1062,1385,-1,1136279640
945,1385,-1,1136279940
1308,1385,-1,1136288520
802,1386,-1,1136280900
1284,1386,-1,1136282520
422,1386,-1,1136283420
1236,1386,-1,1136284320
235,1386,-1,1136285880
1308,1386,-1,1136288580
1062,1386,-1,1136289000
1200,1386,-1,1136409960
1387,1386,-1,1136510940
1308,1388,-1,1136293860
1284,1388,-1,1136296140
545,1388,-1,1136302140
606,1388,-1,1136302500
1089,1388,-1,1136316960
89,1388,-1,1136401800
1357,1388,-1,1136412360
932,1388,-1,1136478840
465,1388,-1,1136484960
1232,1388,-1,1136518800
1282,1388,-1,1136774940
1051,550,-1,1136373360
1389,550,-1,1136410860
1390,550,-1,1136677080
507,1152,-1,1136331480
5,1152,-1,1136335800
230,1152,-1,1136594940
1218,1394,-1,1136387700
545,1394,-1,1136423640
1366,1394,-1,1136456640
1047,1394,-1,1136560140
1186,1394,-1,1136562120
932,1394,-1,1136564220
1208,1394,-1,1136567520
1057,1394,-1,1136595300
1358,1394,-1,1136638440
1395,1394,-1,1136657520
1396,1394,-1,1136657880
1269,1394,-1,1136701080
1190,1394,-1,1136763000
1028,1394,-1,1136895420
744,1394,-1,1136896380
226,1394,-1,1136899140
1275,1394,-1,1136941740
1148,1394,-1,1136947320
1401,1394,-1,1136957340
1402,1394,-1,1136961540
1213,1394,-1,1136976300
692,1394,-1,1137014100
428,1394,-1,1137017040
646,1394,-1,1137026340
1283,1403,-1,1137467100
388,1405,-1,1136425200
715,1405,-1,1136911200
13,1405,-1,1136994000
457,1409,-1,1136482260
1019,1409,-1,1136482800
545,1409,-1,1136484240
1281,1409,-1,1136488260
18,1409,-1,1136488500
1254,1409,-1,1136490060
10,1409,-1,1136500020
422,1409,-1,1136505180
1372,1409,-1,1136514660
1410,1409,-1,1136514780
1245,1409,-1,1136515620
1232,1409,-1,1136518440
1308,1409,-1,1136524920
527,1288,-1,1136744460
1267,1288,-1,1136749020
451,1288,-1,1136891880
1391,1288,-1,1136915760
1359,1288,-1,1136929740
1051,1288,-1,1136981100
918,1288,-1,1137010800
646,1288,-1,1137025380
976,1288,-1,1137100860
1282,1340,-1,1137112860
1062,1412,-1,1136530320
953,1412,-1,1136531100
545,1412,-1,1136531520
1308,1412,-1,1136531700
1413,1412,-1,1136532960
1236,1412,-1,1136537460
503,1412,-1,1136549520
932,1412,-1,1136553600
1215,1412,-1,1136577120
1393,1412,-1,1136581320
1282,1412,-1,1136584980
1245,1412,-1,1136587680
10,1412,-1,1136589660
1057,1412,-1,1136595540
531,1412,-1,1136609280
727,1412,-1,1136619480
667,1412,-1,1136650680
639,1412,-1,1136676180
545,1262,-1,1136575920
1415,1262,-1,1136576580
911,1262,-1,1136580360
1229,1262,-1,1136581260
1215,1262,-1,1136581560
1416,1262,-1,1136581980
1281,1262,-1,1136584020
1282,1262,-1,1136584320
1019,1262,-1,1136584500
1245,1262,-1,1136587560
642,1262,-1,1136588400
10,1262,-1,1136589840
744,1262,-1,1136593740
1057,1262,-1,1136595060
1308,1262,-1,1136604240
554,1262,-1,1136604300
531,1262,-1,1136609460
1286,1262,-1,1136617680
1417,1262,-1,1136634360
1335,1262,-1,1136639340
1199,1262,-1,1136659500
744,1418,-1,1136567040
69,1418,-1,1136567880
595,1418,-1,1136568960
506,1418,-1,1136572800
899,1418,-1,1136574360
545,1418,-1,1136575680
1089,1418,-1,1136580000
1282,1418,-1,1136585100
1245,1418,-1,1136587620
10,1418,-1,1136589720
1407,1418,-1,1136619660
763,1418,-1,1136644920
932,1418,-1,1136658720
811,1418,-1,1136682240
170,1418,-1,1136733240
901,1418,-1,1136848080
451,1418,-1,1136891700
646,1418,-1,1137024900
602,1418,-1,1137126000
571,1418,-1,1137160500
279,1420,-1,1136572560
493,1420,-1,1136572620
1421,1420,-1,1136572800
1170,1095,-1,1136656560
884,1095,-1,1136726580
1051,1095,-1,1136801880
1143,1095,-1,1137024840
1007,1095,-1,1137128520
1283,1095,-1,1137203760
744,1095,-1,1137205800
1126,1429,-1,1137195660
1283,1429,-1,1137203580
592,657,-1,1136594640
767,657,-1,1136661420
88,657,-1,1136723940
1358,1432,-1,1136637900
702,1432,-1,1136722380
448,1432,-1,1136728200
932,1432,-1,1136736660
1339,1432,-1,1136739600
1245,1432,-1,1136748360
827,1432,-1,1136749320
1057,1432,-1,1136758620
1282,1432,-1,1136764380
646,1432,-1,1137024540
743,1432,-1,1137090720
1357,1432,-1,1137093780
1283,1432,-1,1137203760
1434,745,-1,1136774880
1051,745,-1,1136802000
330,745,-1,1136830080
1435,745,-1,1136844720
1436,745,-1,1136857560
1437,745,-1,1136994420
1143,745,-1,1137024900
1438,745,-1,1137072600
1439,745,-1,1137099420
1440,745,-1,1137106980
1441,745,-1,1137128160
845,745,-1,1137150360
1442,745,-1,1137161820
1283,745,-1,1137203700
1024,745,-1,1137210600
1443,745,-1,1137253320
1283,1424,-1,1137203460
1450,1424,-1,1137291240
54,1154,-1,1138855920
119,1154,-1,1138856340
64,1154,-1,1138862100
1271,1154,-1,1138879020
1008,1154,-1,1138912800
69,1154,-1,1138916820
1062,1154,-1,1138924980
1453,1154,-1,1138929780
37,1154,-1,1138954560
601,1154,-1,1138997880
461,1154,-1,1139004840
1455,1154,-1,1139006340
473,1154,-1,1139016120
730,1154,-1,1139017920
457,1154,-1,1139074680
1393,1154,-1,1139082480
946,1154,-1,1139097060
295,1154,-1,1139151480
804,1154,-1,1139177160
1050,1154,-1,1139181360
279,1154,-1,1139184240
99,1154,-1,1139262120
742,1154,-1,1139269680
947,1154,-1,1139269860
859,1154,-1,1139289060
1036,1154,-1,1139296080
102,1154,-1,1139370120
187,1154,-1,1139405160
1282,1462,-1,1136860680
545,1462,-1,1136915940
646,1462,-1,1137024000
469,1462,-1,1137086280
911,1462,-1,1137184800
1283,1462,-1,1137203520
743,1462,-1,1137269340
1362,1462,-1,1137281220
1308,1463,-1,1136950080
545,1463,-1,1136964540
1020,1463,-1,1137011160
606,1463,-1,1137014400
950,1463,-1,1137020940
646,1463,-1,1137021780
575,1463,-1,1137028380
1282,1463,-1,1137055680
531,1463,-1,1137065520
469,1463,-1,1137081540
1060,1463,-1,1137176580
976,1463,-1,1137199020
1283,1463,-1,1137203340
1229,623,-1,1137011880
1283,623,-1,1137203460
1020,1464,-1,1136930640
864,1464,-1,1136933460
606,1464,-1,1136944020
1232,1464,-1,1136944680
1308,1464,-1,1136951160
10,1464,-1,1136995320
646,1464,-1,1137022320
1320,1464,-1,1137025860
531,1464,-1,1137065760
1282,1464,-1,1137144540
1283,1464,-1,1137203400
744,1464,-1,1137206880
469,1464,-1,1137339360
1283,1465,-1,1137203340
632,653,-1,1136941440
503,653,-1,1136942160
1374,653,-1,1136943720
1232,653,-1,1136944920
1245,653,-1,1136946420
1308,653,-1,1136950680
1339,653,-1,1136953020
412,653,-1,1136953320
1215,653,-1,1136957760
495,653,-1,1136960340
235,653,-1,1136960640
892,653,-1,1136983260
1320,653,-1,1136984640
51,653,-1,1136989380
1095,653,-1,1136990520
207,653,-1,1136991660
10,653,-1,1136995440
946,653,-1,1137005400
725,653,-1,1137008160
1381,653,-1,1137010560
1020,653,-1,1137011400
1206,653,-1,1137015840
667,653,-1,1137016320
100,653,-1,1137019260
1298,653,-1,1137026460
1220,653,-1,1137040320
633,653,-1,1137044100
1282,653,-1,1137055560
322,653,-1,1137063360
1340,653,-1,1137105360
1357,653,-1,1137114480
133,653,-1,1137130860
1062,653,-1,1137144720
959,1467,-1,1137042840
730,1467,-1,1137072120
855,1467,-1,1137078540
932,1467,-1,1137086340
493,1467,-1,1137088440
1245,1467,-1,1137111540
1007,1467,-1,1137127980
1062,1467,-1,1137144600
448,1467,-1,1137162240
616,1467,-1,1137173940
1020,1467,-1,1137187800
1019,1467,-1,1137192720
1126,1467,-1,1137195240
1283,1467,-1,1137203400
1283,1468,-1,1137203280
950,1129,-1,1137020760
646,1129,-1,1137021660
1062,1129,-1,1137023160
575,1129,-1,1137028260
978,1129,-1,1137039000
527,1129,-1,1137063540
531,1129,-1,1137065100
222,1129,-1,1137070620
1359,1129,-1,1137076020
469,1129,-1,1137081360
1020,1470,-1,1137192840
545,1470,-1,1137193620
1449,1470,-1,1137193980
1345,1470,-1,1137194220
1245,1470,-1,1137195840
950,1470,-1,1137196080
1083,1470,-1,1137199920
1283,1470,-1,1137203220
1232,1470,-1,1137211440
1340,1470,-1,1137216480
1282,1470,-1,1137226020
1284,1470,-1,1137238500
642,1471,-1,1137183240
1281,1471,-1,1137183660
1298,1471,-1,1137183960
1232,1471,-1,1137189720
469,1471,-1,1137190620
1345,1471,-1,1137193920
1449,1471,-1,1137197100
1083,1471,-1,1137200460
1283,1471,-1,1137203220
1340,1471,-1,1137216600
1282,1471,-1,1137225840
1288,1471,-1,1137236880
1284,1471,-1,1137238500
1421,1471,-1,1137238980
1020,1298,-1,1137269820
911,1298,-1,1137271200
1283,1479,-1,1137301980
575,1479,-1,1137330300
1282,1479,-1,1137573360
744,1480,-1,1137462840
743,1480,-1,1137464700
1283,1480,-1,1137465660
967,1480,-1,1137471300
932,1480,-1,1137471720
234,1480,-1,1137492900
506,1480,-1,1137520080
507,1480,-1,1137541800
986,1480,-1,1137543420
1132,1480,-1,1137546060
457,1480,-1,1137549480
458,1480,-1,1137554880
1200,1480,-1,1137580980
451,1480,-1,1137616620
469,1480,-1,1137617580
1357,1480,-1,1137621180
749,1480,-1,1137624720
1050,1480,-1,1137631620
802,1480,-1,1137637020
100,1480,-1,1137637860
1477,1480,-1,1137657660
768,1480,-1,1137664020
1383,1480,-1,1137670500
1080,1480,-1,1137686220
880,1480,-1,1137688140
492,1480,-1,1137694860
539,1480,-1,1137697380
853,1480,-1,1137755340
1478,1480,-1,1137821700
666,1480,-1,1137827820
1075,1480,-1,1137938760
364,1480,-1,1137992880
410,1480,-1,1138023780
1489,1480,-1,1138033860
461,1480,-1,1138050720
1492,1029,-1,1137357240
950,1285,-1,1137352740
1449,1285,-1,1137353340
1271,1285,-1,1137354000
1245,1285,-1,1137356640
1020,1482,-1,1137360840
950,1482,-1,1137361020
1255,1482,-1,1137366360
1232,1482,-1,1137372720
1423,1482,-1,1137379200
1282,1482,-1,1137379680
1215,1482,-1,1137403320
948,1482,-1,1137429540
469,1482,-1,1137431340
1214,1482,-1,1137504480
1132,1482,-1,1137548280
950,1493,-1,1137391980
545,1493,-1,1137392160
1282,1493,-1,1137392340
880,1493,-1,1137392640
243,1493,-1,1137392760
1083,1493,-1,1137399960
1283,1493,-1,1137402840
531,1493,-1,1137423540
1284,1493,-1,1137425220
948,1493,-1,1137429120
469,1493,-1,1137431100
1421,1493,-1,1137437640
1391,1493,-1,1137450660
1283,1473,-1,1137466860
448,1473,-1,1137598740
507,1473,-1,1137620580
1478,1473,-1,1137821820
932,1473,-1,1137860640
1494,1473,-1,1137889080
